,country,sex,height,weight,age,years_cl,grades_max,grades_mean,year_last,max_fra
4344,FRA,0,184,73,29.0,9,62,43.834146341463416,2017,8a+/8b
4345,ITA,0,175,58,24.0,12,72,59.43269230769231,2017,9a/+
4346,GBR,0,179,63,35.0,12,62,50.91752577319588,2017,8a+/8b
4347,ITA,0,178,73,29.0,15,65,64.14285714285714,2009,8b+
4348,FRA,0,175,58,23.0,11,55,50.54545454545455,2010,7c
4349,FRA,0,168,58,28.0,4,49,41.45454545454545,2011,7a+
4350,CHE,0,176,63,32.0,15,44,36.2972972972973,2015,6c/+
4351,POL,0,170,58,23.0,19,59,55.0,2012,8a
4352,USA,0,190,73,30.0,16,59,49.56521739130435,2011,8a
4353,NOR,0,180,73,23.0,5,53,41.19230769230769,2011,7b+
4354,NLD,0,186,73,39.0,3,49,38.035714285714285,2012,7a+
4355,ITA,0,170,68,29.0,6,51,39.651162790697676,2013,7b
4356,POL,0,178,73,39.0,8,66,50.12658227848101,2017,8b+/8c
4357,POL,0,175,63,30.0,8,59,42.0875,2015,8a
4358,DEU,0,177,73,25.0,11,59,49.61702127659574,2017,8a
4359,ESP,0,184,73,38.0,14,49,37.56,2017,7a+
4360,ESP,0,183,73,34.0,11,66,53.612099644128115,2017,8b+/8c
4361,FRA,0,172,58,28.0,17,64,54.07575757575758,2012,8b/+
4362,NOR,0,188,83,33.0,9,49,38.88059701492537,2016,7a+
4363,PRT,0,168,68,32.0,7,51,37.27777777777778,2017,7b
4364,CAN,0,180,73,31.0,9,62,41.234042553191486,2016,8a+/8b
4365,NOR,0,177,58,17.0,4,66,56.732142857142854,2012,8b+/8c
4366,PRT,0,170,63,24.0,6,57,51.833333333333336,2011,7c+
4367,POL,0,175,63,24.0,12,66,50.34188034188034,2017,8b+/8c
4368,USA,0,178,73,33.0,9,55,47.57142857142857,2017,7c
4369,POL,0,173,58,36.0,17,53,38.175342465753424,2017,7b+
4370,NOR,0,185,78,38.0,11,53,41.767857142857146,2017,7b+
4371,other,0,175,63,23.0,4,64,53.57142857142857,2012,8b/+
4372,POL,0,173,63,43.0,13,55,43.706645056726096,2017,7c
4373,FRA,0,164,58,37.0,27,59,51.92156862745098,2017,8a
4374,NOR,0,193,93,36.0,9,48,42.888888888888886,2012,7a/+
4375,FRA,0,175,63,26.0,9,64,53.67424242424242,2016,8b/+
4376,POL,0,174,73,38.0,20,43,40.5,2010,6c
4377,DEU,0,181,73,42.0,15,61,49.69191919191919,2017,8a+
4378,BRA,0,179,73,40.0,8,62,48.94818652849741,2017,8a+/8b
4379,RUS,0,180,73,30.0,4,49,40.34285714285714,2010,7a+
4380,other,0,178,73,32.0,10,57,47.53947368421053,2014,7c+
4381,USA,0,164,68,27.0,8,64,54.18633540372671,2017,8b/+
4382,ITA,0,176,63,21.0,4,57,51.833333333333336,2014,7c+
4383,USA,0,176,78,29.0,7,46,42.0,2011,6c+/7a
4384,DEU,0,174,63,20.0,8,62,50.5945945945946,2016,8a+/8b
4385,HRV,0,179,68,19.0,3,55,48.333333333333336,2012,7c
4386,ZAF,0,178,63,27.0,9,66,45.57446808510638,2017,8b+/8c
4387,BRA,0,177,78,48.0,8,53,42.61538461538461,2016,7b+
4388,ITA,0,163,58,37.0,18,64,50.73451327433628,2017,8b/+
4389,USA,0,173,68,31.0,3,46,39.0,2011,6c+/7a
4390,ITA,0,178,68,35.0,10,49,40.296875,2012,7a+
4391,POL,0,172,68,40.0,21,59,45.556994818652846,2016,8a
4392,BEL,0,187,78,24.0,4,53,40.029411764705884,2013,7b+
4393,POL,0,183,73,15.0,4,62,49.130434782608695,2012,8a+/8b
4394,ZAF,0,186,63,24.0,9,51,45.25,2017,7b
4395,POL,0,192,88,33.0,7,38,32.5945945945946,2014,6a+/6b
4396,other,0,178,73,26.0,3,51,41.666666666666664,2012,7b
4397,ITA,0,167,58,20.0,8,72,56.30909090909091,2014,9a/+
4398,NOR,0,174,68,35.0,13,44,42.0,2017,6c/+
4399,CAN,0,175,58,35.0,9,59,48.1,2017,8a
4400,POL,0,175,73,24.0,3,41,34.857142857142854,2011,6b+
4401,other,0,178,73,31.0,10,64,54.473684210526315,2017,8b/+
4402,POL,0,185,78,23.0,6,46,40.0,2016,6c+/7a
4403,GBR,0,182,78,29.0,9,57,50.93617021276596,2017,7c+
4404,CHE,0,180,63,20.0,4,64,47.888888888888886,2011,8b/+
4405,ZAF,0,191,73,19.0,12,42,38.125,2010,6b+/6c
4406,FRA,0,183,73,27.0,7,43,37.75,2010,6c
4407,FIN,0,182,73,33.0,8,49,39.01449275362319,2017,7a+
4408,FIN,0,182,83,32.0,8,49,38.294117647058826,2016,7a+
4409,POL,0,181,83,30.0,3,52,45.25,2010,7b/+
4410,USA,0,168,58,32.0,14,64,47.6448087431694,2017,8b/+
4411,ITA,0,173,68,43.0,16,55,52.0,2016,7c
4412,SWE,0,175,68,33.0,8,57,45.04761904761905,2017,7c+
4413,ZAF,0,180,58,17.0,3,62,50.80952380952381,2012,8a+/8b
4414,POL,0,192,83,35.0,8,49,36.77272727272727,2017,7a+
4415,ITA,0,170,63,25.0,8,64,54.52325581395349,2017,8b/+
4416,ESP,0,179,68,32.0,14,57,43.13942307692308,2015,7c+
4417,POL,0,168,58,24.0,9,65,49.81989247311828,2017,8b+
4418,AUS,0,174,73,33.0,4,49,40.666666666666664,2013,7a+
4419,ESP,0,165,58,33.0,7,59,57.666666666666664,2014,8a
4420,BRA,0,182,73,39.0,13,55,45.76923076923077,2013,7c
4421,USA,0,178,68,27.0,5,53,46.25,2010,7b+
4422,ESP,0,178,78,28.0,12,64,51.38165680473373,2017,8b/+
4423,other,0,171,58,40.0,9,62,43.857971014492755,2017,8a+/8b
4424,AUT,0,169,53,17.0,11,68,48.41463414634146,2017,8c/+
4425,ESP,0,170,58,40.0,8,64,46.620535714285715,2017,8b/+
4426,other,0,180,73,31.0,10,57,48.146341463414636,2017,7c+
4427,BRA,0,179,78,36.0,7,55,44.53448275862069,2012,7c
4428,DEU,0,168,63,19.0,6,59,48.170731707317074,2014,8a
4429,CHE,0,188,78,45.0,11,62,49.54032258064516,2017,8a+/8b
4430,ZAF,0,174,63,17.0,3,59,50.61290322580645,2011,8a
4431,RUS,0,178,78,26.0,9,61,61.0,2011,8a+
4432,DEU,0,180,78,34.0,11,62,50.04848484848485,2016,8a+/8b
4433,ESP,0,178,73,38.0,7,57,41.150776053215075,2017,7c+
4434,DEU,0,183,73,26.0,9,57,46.94186046511628,2015,7c+
4435,USA,0,182,93,26.0,11,49,37.95,2011,7a+
4436,PRT,0,168,63,17.0,7,58,42.75,2014,7c+/8a
4437,FRA,0,171,63,31.0,7,59,43.04938271604938,2016,8a
4438,NLD,0,190,78,44.0,12,62,40.54054054054054,2017,8a+/8b
4439,USA,0,181,63,22.0,5,68,51.04615384615385,2013,8c/+
4440,ESP,0,180,73,37.0,17,57,43.22140221402214,2017,7c+
4441,FRA,0,175,63,19.0,4,68,59.166666666666664,2009,8c/+
4442,SWE,0,176,73,36.0,5,42,36.625,2013,6b+/6c
4443,SWE,0,184,73,31.0,3,53,42.81578947368421,2013,7b+
4444,USA,0,173,63,25.0,4,51,45.57142857142857,2010,7b
4445,ZAF,0,180,78,24.0,8,49,38.88235294117647,2014,7a+
4446,POL,0,178,73,27.0,3,53,40.08571428571429,2013,7b+
4447,POL,0,183,78,28.0,6,53,44.916666666666664,2016,7b+
4448,other,0,175,63,25.0,6,62,45.84615384615385,2016,8a+/8b
4449,POL,0,190,68,35.0,9,55,42.40869565217391,2017,7c
4450,DEU,0,192,88,25.0,4,36,31.727272727272727,2011,6a/+
4451,USA,0,176,63,22.0,11,69,54.62686567164179,2016,8c+
4452,POL,0,170,58,31.0,9,59,41.56476683937824,2017,8a
4453,AUS,0,179,63,27.0,12,68,57.32835820895522,2017,8c/+
4454,ESP,0,164,63,36.0,3,40,34.604166666666664,2012,6b/+
4455,ZAF,0,192,78,41.0,18,36,30.88888888888889,2010,6a/+
4456,ZAF,0,181,78,41.0,4,36,31.142857142857142,2010,6a/+
4457,ITA,0,180,78,22.0,7,64,54.40909090909091,2017,8b/+
4458,SWE,0,185,83,31.0,5,57,42.36486486486486,2014,7c+
4459,SWE,0,173,73,31.0,7,44,37.294117647058826,2014,6c/+
4460,FRA,0,177,53,19.0,6,51,46.916666666666664,2013,7b
4461,ITA,0,184,63,27.0,10,62,45.961485557083904,2007,8a+/8b
4462,ESP,0,179,78,32.0,4,38,37.25,2011,6a+/6b
4463,NOR,0,177,78,44.0,14,42,38.25,2013,6b+/6c
4464,ITA,0,189,78,35.0,7,51,39.24,2016,7b
4465,ESP,0,170,63,44.0,20,59,51.30927835051546,2014,8a
4466,DEU,0,180,68,21.0,6,66,49.82857142857143,2015,8b+/8c
4467,DEU,0,176,68,17.0,4,55,46.46153846153846,2011,7c
4468,ITA,0,169,68,37.0,5,57,47.23076923076923,2015,7c+
4469,other,0,177,68,18.0,3,57,42.205128205128204,2011,7c+
4470,ZAF,0,178,63,17.0,3,55,48.588235294117645,2012,7c
4471,BRA,0,175,68,24.0,10,64,60.8,2010,8b/+
4472,other,0,170,68,28.0,10,62,48.15384615384615,2014,8a+/8b
4473,other,0,165,58,30.0,8,64,54.226851851851855,2017,8b/+
4474,ESP,0,177,73,40.0,7,49,37.611111111111114,2017,7a+
4475,FRA,0,175,63,19.0,11,66,57.24817518248175,2017,8b+/8c
4476,ITA,0,177,63,21.0,8,62,51.88,2013,8a+/8b
4477,RUS,0,182,63,29.0,6,53,43.13725490196079,2014,7b+
4478,ESP,0,178,73,27.0,5,48,41.86666666666667,2010,7a/+
4479,USA,0,178,68,27.0,14,68,54.526881720430104,2015,8c/+
4480,USA,0,173,68,38.0,4,55,47.07692307692308,2010,7c
4481,FRA,0,171,63,26.0,12,66,59.417857142857144,2017,8b+/8c
4482,ZAF,0,182,68,36.0,7,55,43.0,2017,7c
4483,CAN,0,165,63,27.0,13,64,46.45161290322581,2015,8b/+
4484,MEX,0,176,68,31.0,8,57,45.22222222222222,2017,7c+
4485,other,0,179,68,27.0,7,57,48.674418604651166,2014,7c+
4486,POL,0,186,73,26.0,3,40,37.75,2012,6b/+
4487,SVN,0,180,63,22.0,7,71,58.48275862068966,2016,9a
4488,CHE,0,182,78,33.0,21,53,41.93478260869565,2017,7b+
4489,USA,0,190,68,23.0,5,61,51.563025210084035,2013,8a+
4490,POL,0,175,68,25.0,11,66,53.607361963190186,2017,8b+/8c
4491,NOR,0,177,58,32.0,5,40,35.37837837837838,2015,6b/+
4492,other,0,172,63,35.0,21,64,53.24528301886792,2012,8b/+
4493,FRA,0,185,68,30.0,22,61,51.53811659192825,2017,8a+
4494,SWE,0,183,78,27.0,3,49,39.51851851851852,2012,7a+
4495,ITA,0,172,68,46.0,7,49,40.64705882352941,2010,7a+
4496,ESP,0,173,73,49.0,22,62,51.20479704797048,2017,8a+/8b
4497,POL,0,173,58,34.0,9,66,46.20472440944882,2017,8b+/8c
4498,DEU,0,174,73,42.0,22,57,39.62786259541985,2017,7c+
4499,RUS,0,172,58,22.0,5,53,44.62068965517241,2012,7b+
4500,FRA,0,174,58,22.0,17,61,52.375,2017,8a+
4501,ITA,0,174,63,36.0,15,68,59.592233009708735,2017,8c/+
4502,ITA,0,180,73,33.0,5,44,37.932203389830505,2013,6c/+
4503,POL,0,179,68,38.0,14,53,40.34,2017,7b+
4504,POL,0,175,73,34.0,7,53,40.796551724137935,2017,7b+
4505,PRT,0,176,78,38.0,20,46,37.903225806451616,2010,6c+/7a
4506,HRV,0,187,83,32.0,5,57,38.92857142857143,2012,7c+
4507,ZAF,0,175,68,27.0,3,51,39.98039215686274,2013,7b
4508,ZAF,0,179,68,30.0,5,41,35.44186046511628,2015,6b+
4509,other,0,183,68,39.0,8,62,51.144329896907216,2016,8a+/8b
4510,FRA,0,163,63,25.0,18,57,47.4,2010,7c+
4511,BRA,0,183,73,27.0,8,62,46.045833333333334,2017,8a+/8b
4512,ITA,0,177,73,44.0,7,53,42.05797101449275,2014,7b+
4513,NOR,0,174,78,33.0,11,53,42.5,2009,7b+
4514,USA,0,170,68,45.0,29,62,54.90625,2017,8a+/8b
4515,AUT,0,178,68,33.0,7,53,50.416666666666664,2010,7b+
4516,other,0,172,68,40.0,12,59,45.09569377990431,2017,8a
4517,NLD,0,186,68,26.0,11,42,36.266666666666666,2015,6b+/6c
4518,other,0,175,58,42.0,12,56,39.765060240963855,2017,7c/+
4519,MEX,0,180,63,23.0,3,62,51.275862068965516,2011,8a+/8b
4520,SWE,0,179,78,34.0,6,49,39.85,2013,7a+
4521,ITA,0,180,63,36.0,11,62,46.922661870503596,2017,8a+/8b
4522,ESP,0,184,83,40.0,14,64,52.40462427745665,2017,8b/+
4523,AUT,0,187,63,23.0,7,62,45.13425925925926,2017,8a+/8b
4524,FRA,0,175,63,27.0,5,66,59.25925925925926,2012,8b+/8c
4525,POL,0,178,68,23.0,10,70,53.802564102564105,2017,8c+/9a
4526,BRA,0,181,68,29.0,4,53,40.309859154929576,2013,7b+
4527,other,0,180,68,48.0,20,59,46.35076923076923,2017,8a
4528,POL,0,185,68,20.0,3,59,46.62068965517241,2011,8a
4529,CZE,0,188,73,23.0,9,64,62.57142857142857,2009,8b/+
4530,ESP,0,173,63,27.0,7,70,57.611111111111114,2015,8c+/9a
4531,FRA,0,180,68,40.0,14,57,51.17171717171717,2017,7c+
4532,AUT,0,170,63,25.0,9,65,52.339285714285715,2015,8b+
4533,RUS,0,185,73,29.0,7,55,50.30769230769231,2010,7c
4534,ESP,0,178,73,34.0,8,64,53.03703703703704,2011,8b/+
4535,USA,0,183,73,32.0,10,62,53.3675,2017,8a+/8b
4536,USA,0,175,68,37.0,15,64,48.19886363636363,2015,8b/+
4537,CAN,0,190,78,26.0,5,55,44.2,2014,7c
4538,FRA,0,176,73,31.0,5,49,40.708333333333336,2015,7a+
4539,other,0,164,53,31.0,11,75,51.35585585585586,2015,9b
4540,FRA,0,175,58,42.0,23,57,50.39837398373984,2017,7c+
4541,USA,0,180,68,21.0,3,50,40.03030303030303,2011,7a+/7b
4542,NLD,0,176,58,19.0,10,68,56.703947368421055,2017,8c/+
4543,ITA,0,165,53,22.0,8,70,56.76923076923077,2017,8c+/9a
4544,POL,0,182,73,29.0,11,68,58.8936170212766,2016,8c/+
4545,FRA,0,167,58,41.0,12,51,48.6,2011,7b
4546,ITA,0,183,68,31.0,9,62,53.7,2013,8a+/8b
4547,NOR,0,167,63,26.0,6,57,44.93181818181818,2015,7c+
4548,FIN,0,173,73,27.0,11,57,45.63636363636363,2011,7c+
4549,DEU,0,181,73,32.0,17,55,37.435483870967744,2016,7c
4550,RUS,0,183,78,44.0,8,54,37.87748344370861,2017,7b+/7c
4551,ESP,0,182,63,24.0,9,57,42.0,2017,7c+
4552,ESP,0,177,73,38.0,18,57,53.90909090909091,2011,7c+
4553,ESP,0,180,68,25.0,7,55,38.888888888888886,2016,7c
4554,ESP,0,171,63,33.0,23,75,65.17801047120419,2017,9b
4555,AUT,0,177,63,23.0,9,64,53.48,2016,8b/+
4556,ITA,0,183,73,34.0,17,62,53.125,2017,8a+/8b
4557,USA,0,179,73,25.0,3,59,48.333333333333336,2002,8a
4558,USA,0,177,68,19.0,9,59,57.666666666666664,2010,8a
4559,DNK,0,185,73,35.0,5,53,50.0,2010,7b+
4560,BRA,0,185,63,22.0,7,49,44.2,2011,7a+
4561,BRA,0,182,63,26.0,4,58,45.5688622754491,2014,7c+/8a
4562,POL,0,178,63,24.0,6,62,45.47014925373134,2014,8a+/8b
4563,BRA,0,179,68,24.0,10,63,51.6031746031746,2017,8b
4564,other,0,176,63,36.0,16,62,51.8,2006,8a+/8b
4565,NLD,0,183,68,18.0,5,64,51.26315789473684,2013,8b/+
4566,GBR,0,169,58,20.0,5,59,43.91428571428571,2013,8a
4567,SVN,0,180,73,26.0,3,51,41.945736434108525,2011,7b
4568,PRT,0,180,58,38.0,4,44,35.54838709677419,2013,6c/+
4569,AUT,0,180,68,31.0,10,57,43.088541666666664,2017,7c+
4570,AUS,0,185,73,24.0,8,53,46.72727272727273,2011,7b+
4571,ESP,0,178,73,28.0,8,62,47.61892247043364,2017,8a+/8b
4572,CHE,0,179,73,26.0,9,64,52.712418300653596,2017,8b/+
4573,DNK,0,188,83,39.0,18,62,57.888888888888886,2011,8a+/8b
4574,ESP,0,175,63,30.0,9,58,52.205128205128204,2017,7c+/8a
4575,USA,0,175,63,48.0,11,53,49.6,2010,7b+
4576,ESP,0,190,73,23.0,6,68,53.73931623931624,2014,8c/+
4577,CAN,0,180,78,34.0,8,59,45.74193548387097,2017,8a
4578,NOR,0,172,78,33.0,10,66,49.94011976047904,2017,8b+/8c
4579,BRA,0,175,63,28.0,7,66,55.08771929824562,2014,8b+/8c
4580,FRA,0,177,63,22.0,12,45,35.707317073170735,2011,6c+
4581,NOR,0,183,78,37.0,19,53,40.0,2015,7b+
4582,USA,0,185,68,19.0,4,52,48.57142857142857,2013,7b/+
4583,ESP,0,173,73,20.0,6,62,45.907407407407405,2012,8a+/8b
4584,DEU,0,175,73,38.0,11,51,42.0,2012,7b
4585,ITA,0,175,73,35.0,5,51,40.719298245614034,2013,7b
4586,DEU,0,180,73,22.0,7,59,49.4,2012,8a
4587,USA,0,176,68,27.0,4,64,57.19230769230769,2010,8b/+
4588,DEU,0,178,73,27.0,3,51,41.333333333333336,2012,7b
4589,ESP,0,172,73,43.0,21,64,50.41470588235294,2017,8b/+
4590,BRA,0,171,63,32.0,14,57,47.404761904761905,2017,7c+
4591,SVN,0,173,73,36.0,22,68,64.0,2012,8c/+
4592,ESP,0,187,78,23.0,7,55,42.523809523809526,2012,7c
4593,ZAF,0,180,68,22.0,7,61,48.92537313432836,2016,8a+
4594,AUT,0,182,73,23.0,5,55,45.86666666666667,2014,7c
4595,RUS,0,172,58,26.0,3,51,45.714285714285715,2012,7b
4596,FRA,0,179,63,36.0,6,39,38.0,2014,6b
4597,NLD,0,186,68,22.0,5,49,41.0,2011,7a+
4598,other,0,175,68,33.0,16,64,47.10989010989011,2017,8b/+
4599,FRA,0,172,58,19.0,7,64,49.176991150442475,2016,8b/+
4600,POL,0,178,68,34.0,16,62,52.29333333333334,2017,8a+/8b
4601,AUT,0,168,58,34.0,5,53,46.54054054054054,2014,7b+
4602,MEX,0,172,68,27.0,7,62,45.94615384615385,2017,8a+/8b
4603,DEU,0,189,83,35.0,21,66,53.63076923076923,2016,8b+/8c
4604,GBR,0,178,63,22.0,8,55,51.0,2015,7c
4605,NLD,0,182,73,31.0,8,40,31.62162162162162,2013,6b/+
4606,BRA,0,176,63,26.0,8,59,49.09090909090909,2017,8a
4607,BRA,0,170,63,36.0,15,49,43.294117647058826,2013,7a+
4608,ESP,0,168,58,24.0,7,57,47.75609756097561,2017,7c+
4609,other,0,173,68,31.0,8,57,49.357142857142854,2014,7c+
4610,ITA,0,175,63,34.0,14,62,52.289256198347104,2016,8a+/8b
4611,ITA,0,178,68,39.0,23,66,54.79622641509434,2017,8b+/8c
4612,ESP,0,168,63,40.0,14,62,49.42553191489362,2014,8a+/8b
4613,SWE,0,180,68,33.0,6,55,41.51304347826087,2016,7c
4614,BRA,0,170,63,27.0,8,55,49.72222222222222,2016,7c
4615,BRA,0,170,58,25.0,7,64,53.166666666666664,2013,8b/+
4616,USA,0,182,78,33.0,4,59,51.878787878787875,2012,8a
4617,ITA,0,180,63,27.0,6,64,47.22875816993464,2016,8b/+
4618,FIN,0,183,83,27.0,6,51,44.5,2011,7b
4619,AUS,0,183,73,30.0,7,68,54.457364341085274,2014,8c/+
4620,ZAF,0,181,68,43.0,25,59,49.473684210526315,2016,8a
4621,BRA,0,178,78,30.0,9,64,48.50684931506849,2017,8b/+
4622,POL,0,185,78,41.0,22,64,49.4989816700611,2017,8b/+
4623,RUS,0,179,78,46.0,29,59,49.65359477124183,2017,8a
4624,USA,0,185,73,20.0,4,46,35.6,2012,6c+/7a
4625,other,0,179,78,29.0,4,51,43.111111111111114,2014,7b
4626,ESP,0,182,83,27.0,8,49,44.666666666666664,2009,7a+
4627,DEU,0,182,78,28.0,10,64,56.666666666666664,2012,8b/+
4628,MEX,0,170,63,27.0,8,57,45.375,2017,7c+
4629,BEL,0,170,63,29.0,7,42,32.41860465116279,2017,6b+/6c
4630,other,0,180,68,33.0,15,66,52.426829268292686,2017,8b+/8c
4631,GBR,0,165,63,32.0,17,62,51.73913043478261,2017,8a+/8b
4632,USA,0,181,78,26.0,9,62,51.507462686567166,2015,8a+/8b
4633,ITA,0,180,83,45.0,9,53,46.55555555555556,2013,7b+
4634,BRA,0,179,58,37.0,12,59,47.520833333333336,2017,8a
4635,USA,0,180,63,40.0,16,55,43.67664670658683,2017,7c
4636,AUS,0,168,58,25.0,13,68,56.44444444444444,2014,8c/+
4637,HRV,0,182,83,29.0,4,55,42.74647887323944,2013,7c
4638,SWE,0,177,73,25.0,7,49,40.75,2010,7a+
4639,GBR,0,189,73,24.0,11,61,48.0828025477707,2014,8a+
4640,ITA,0,168,68,47.0,28,57,48.92142857142857,2017,7c+
4641,BEL,0,165,63,48.0,8,51,39.0,2015,7b
4642,other,0,172,63,38.0,11,65,56.44615384615385,2015,8b+
4643,other,0,182,68,43.0,28,66,49.693251533742334,2017,8b+/8c
4644,ESP,0,176,78,26.0,3,55,49.592592592592595,2011,7c
4645,ESP,0,176,78,23.0,3,49,41.1,2010,7a+
4646,ESP,0,175,78,27.0,6,49,39.5,2011,7a+
4647,USA,0,177,73,21.0,3,44,39.27272727272727,2012,6c/+
4648,DNK,0,184,78,41.0,7,57,49.264150943396224,2015,7c+
4649,DNK,0,184,68,36.0,14,62,48.125,2017,8a+/8b
4650,ITA,0,188,83,39.0,7,59,39.69436997319035,2017,8a
4651,USA,0,173,73,25.0,13,59,49.666666666666664,2012,8a
4652,ZAF,0,178,93,29.0,7,44,32.84615384615385,2017,6c/+
4653,BRA,0,172,63,22.0,4,51,45.111111111111114,2011,7b
4654,ITA,0,175,58,32.0,7,68,59.310344827586206,2015,8c/+
4655,ESP,0,180,73,32.0,18,64,45.65081967213115,2017,8b/+
4656,USA,0,175,73,29.0,4,53,50.27272727272727,2014,7b+
4657,NLD,0,183,73,28.0,7,50,46.92857142857143,2015,7a+/7b
4658,AUT,0,180,63,23.0,16,75,61.263829787234044,2016,9b
4659,ESP,0,181,63,31.0,9,62,47.73371104815864,2017,8a+/8b
4660,RUS,0,166,58,28.0,7,59,51.166666666666664,2017,8a
4661,GBR,0,175,68,21.0,11,65,50.79896907216495,2012,8b+
4662,MEX,0,175,68,31.0,9,62,48.386138613861384,2017,8a+/8b
4663,ESP,0,186,73,39.0,12,64,49.93521126760563,2017,8b/+
4664,USA,0,178,68,25.0,7,55,40.666666666666664,2011,7c
4665,other,0,176,73,43.0,7,55,37.36290322580645,2017,7c
4666,SWE,0,176,58,30.0,6,57,48.24444444444445,2015,7c+
4667,NLD,0,182,78,26.0,13,51,40.645161290322584,2014,7b
4668,HRV,0,190,88,34.0,7,53,37.135416666666664,2017,7b+
4669,ESP,0,173,68,34.0,5,53,45.142857142857146,2013,7b+
4670,AUT,0,177,63,28.0,10,64,59.857142857142854,2013,8b/+
4671,PRT,0,184,73,24.0,3,40,35.9,2013,6b/+
4672,DNK,0,180,78,45.0,18,57,45.94444444444444,2015,7c+
4673,AUS,0,186,83,26.0,16,62,52.13253012048193,2017,8a+/8b
4674,AUT,0,163,63,32.0,13,61,43.77821782178218,2017,8a+
4675,ESP,0,177,73,36.0,21,53,40.11504424778761,2012,7b+
4676,CAN,0,165,68,26.0,3,36,32.3,2010,6a/+
4677,DEU,0,183,78,33.0,4,57,41.63934426229508,2012,7c+
4678,PRT,0,179,63,36.0,11,57,42.095238095238095,2017,7c+
4679,USA,0,185,78,33.0,11,55,46.92307692307692,2010,7c
4680,DEU,0,168,68,35.0,18,68,59.75,2013,8c/+
4681,CAN,0,186,78,33.0,11,51,51.0,2017,7b
4682,ESP,0,171,63,30.0,4,57,43.179245283018865,2015,7c+
4683,SWE,0,181,73,28.0,7,53,43.582089552238806,2017,7b+
4684,FRA,0,178,68,19.0,5,53,48.09090909090909,2012,7b+
4685,USA,0,186,73,23.0,5,51,41.666666666666664,2013,7b
4686,ITA,0,183,68,24.0,6,62,51.92,2011,8a+/8b
4687,ESP,0,174,83,32.0,8,57,54.2,2011,7c+
4688,GBR,0,179,63,26.0,17,65,56.76315789473684,2017,8b+
4689,USA,0,183,78,33.0,8,62,43.15107913669065,2017,8a+/8b
4690,POL,0,178,63,22.0,4,66,48.208333333333336,2012,8b+/8c
4691,USA,0,180,58,26.0,7,62,49.18884120171674,2017,8a+/8b
4692,USA,0,172,63,21.0,4,44,41.5,2011,6c/+
4693,ITA,0,180,73,37.0,20,53,36.983050847457626,2012,7b+
4694,ESP,0,175,53,17.0,8,57,55.0,2010,7c+
4695,FRA,0,165,58,19.0,15,72,56.42574257425743,2017,9a/+
4696,other,0,182,68,29.0,9,57,50.32142857142857,2015,7c+
4697,PRT,0,180,53,30.0,7,51,40.72941176470588,2017,7b
4698,CAN,0,182,73,36.0,22,64,61.77777777777778,2010,8b/+
4699,NOR,0,184,78,28.0,5,65,58.46153846153846,2015,8b+
4700,RUS,0,169,58,34.0,12,66,56.03260869565217,2017,8b+/8c
4701,other,0,180,63,27.0,5,44,41.333333333333336,2013,6c/+
4702,FRA,0,178,68,33.0,5,57,43.769911504424776,2015,7c+
4703,ITA,0,170,63,25.0,21,72,62.148148148148145,2017,9a/+
4704,AUS,0,182,73,28.0,3,49,40.285714285714285,2011,7a+
4705,ESP,0,177,68,29.0,3,55,47.0353982300885,2013,7c
4706,CAN,0,173,63,36.0,4,33,30.181818181818183,2013,5c+
4707,POL,0,180,68,39.0,6,62,49.42,2016,8a+/8b
4708,RUS,0,170,58,15.0,6,53,40.36666666666667,2013,7b+
4709,MEX,0,180,63,24.0,6,62,50.88095238095238,2016,8a+/8b
4710,ESP,0,175,63,36.0,18,64,51.97727272727273,2011,8b/+
4711,USA,0,189,73,26.0,5,58,52.787234042553195,2014,7c+/8a
4712,NOR,0,177,73,23.0,3,42,38.3,2012,6b+/6c
4713,USA,0,180,68,21.0,5,44,36.166666666666664,2011,6c/+
4714,SWE,0,189,73,25.0,4,55,41.78125,2014,7c
4715,HRV,0,178,63,19.0,9,66,45.60693641618497,2016,8b+/8c
4716,other,0,178,63,23.0,10,70,62.607142857142854,2014,8c+/9a
4717,ESP,0,180,73,38.0,5,57,50.8,2014,7c+
4718,USA,0,175,73,21.0,9,64,55.63636363636363,2016,8b/+
4719,DEU,0,173,63,28.0,20,64,47.32631578947368,2012,8b/+
4720,DEU,0,174,63,30.0,9,62,49.37373737373738,2016,8a+/8b
4721,PRT,0,167,58,37.0,5,57,42.18796992481203,2015,7c+
4722,ZAF,0,173,73,33.0,5,55,39.77173913043478,2015,7c
4723,other,0,175,68,26.0,16,66,56.375,2011,8b+/8c
4724,MEX,0,175,63,26.0,6,55,52.333333333333336,2014,7c
4725,RUS,0,189,73,31.0,6,56,47.026315789473685,2011,7c/+
4726,AUT,0,180,73,33.0,10,53,44.333333333333336,2015,7b+
4727,FRA,0,180,63,22.0,4,51,47.0,2011,7b
4728,USA,0,173,63,25.0,10,68,54.33720930232558,2017,8c/+
4729,POL,0,182,63,37.0,6,53,42.8421052631579,2014,7b+
4730,ESP,0,170,63,34.0,11,64,50.519788918205805,2017,8b/+
4731,USA,0,175,68,22.0,14,70,56.5609756097561,2017,8c+/9a
4732,PRT,0,178,83,30.0,3,42,35.755102040816325,2012,6b+/6c
4733,ITA,0,173,73,38.0,4,44,40.55555555555556,2011,6c/+
4734,DEU,0,182,73,31.0,8,42,32.73053892215569,2017,6b+/6c
