,user_id,date_first,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last
14176,28050,2009-08-07 22:00:00,2009-08-13 22:00:00,8,13,21,21,19.0,2009,2009
14177,28051,2011-10-03 22:00:00,2011-09-25 22:00:00,5,53,59,59,55.0,2011,2011
14178,28053,2009-07-31 22:00:00,2009-07-31 22:00:00,2,40,33,40,36.5,2009,2009
14179,28057,2009-06-12 22:00:00,2012-02-05 23:00:00,60,31,46,46,36.0,2009,2012
14180,28058,2009-08-08 22:00:00,2010-08-13 22:00:00,13,51,46,53,46.69230769230769,2009,2010
14181,28060,2008-08-23 22:00:00,2011-01-05 23:00:00,98,38,49,57,40.66326530612245,2008,2011
14182,28061,2009-08-07 22:00:00,2011-02-20 23:00:00,58,31,33,38,30.103448275862068,2009,2011
14183,28062,2009-07-25 22:00:00,2009-11-06 23:00:00,29,36,42,42,38.03448275862069,2009,2009
14184,28063,2009-07-28 22:00:00,2010-09-01 22:00:00,40,55,52,68,59.2,2009,2010
14185,28064,2006-08-05 22:00:00,2007-10-12 22:00:00,7,44,29,44,35.42857142857143,2006,2007
14186,28065,2009-02-17 23:00:00,2010-04-02 22:00:00,83,33,36,46,36.86746987951807,2009,2010
14187,28066,2009-08-06 22:00:00,2009-06-24 22:00:00,2,55,55,55,55.0,2009,2009
14188,28072,2014-10-31 23:00:00,2014-10-31 23:00:00,1,55,55,55,55.0,2014,2014
14189,28073,2009-08-08 22:00:00,2009-07-09 22:00:00,10,29,38,38,32.2,2009,2009
14190,28075,2009-07-09 22:00:00,2012-06-13 22:00:00,42,36,44,46,38.95238095238095,2009,2012
14191,28076,2009-07-29 22:00:00,2011-04-09 22:00:00,17,29,33,40,25.294117647058822,2009,2011
14192,28077,2009-07-27 22:00:00,2013-11-01 23:00:00,118,54,42,55,41.17796610169491,2009,2013
14193,28078,2009-08-05 22:00:00,2017-07-30 22:00:00,65,59,62,66,58.01538461538462,2009,2017
14194,28079,2008-08-19 22:00:00,2011-09-24 22:00:00,109,49,46,57,46.11009174311926,2008,2011
14195,28080,2009-07-14 22:00:00,2017-08-28 22:00:00,1001,36,57,64,42.862137862137864,2009,2017
14196,28082,2009-04-09 22:00:00,2009-08-13 22:00:00,7,33,29,38,29.571428571428573,2009,2009
14197,28085,2009-08-04 22:00:00,2009-08-24 22:00:00,20,57,62,66,58.65,2009,2009
14198,28088,2009-05-31 22:00:00,2011-11-06 23:00:00,140,36,49,51,40.22142857142857,2009,2011
14199,28089,2008-10-07 22:00:00,2017-04-14 22:00:00,217,49,42,57,47.54838709677419,2008,2017
14200,28093,2009-03-28 23:00:00,2012-08-22 22:00:00,72,55,55,62,53.25,2009,2012
14201,28094,2010-06-07 22:00:00,2011-06-22 22:00:00,76,29,42,44,35.25,2010,2011
14202,28095,2009-08-08 22:00:00,2009-08-08 22:00:00,2,37,33,37,35.0,2009,2009
14203,28096,2009-08-06 22:00:00,2009-07-13 22:00:00,7,33,31,36,29.285714285714285,2009,2009
14204,28098,2009-05-16 22:00:00,2017-08-05 22:00:00,992,40,57,59,43.22883064516129,2009,2017
14205,28099,2009-08-02 22:00:00,2009-07-11 22:00:00,3,49,51,54,51.333333333333336,2009,2009
14206,28100,2010-01-18 23:00:00,2016-02-12 23:00:00,75,53,57,64,52.0,2010,2016
14207,28102,2009-08-10 22:00:00,2009-08-10 22:00:00,4,31,36,36,32.25,2009,2009
14208,28104,2009-08-08 22:00:00,2010-06-09 22:00:00,6,33,31,33,32.333333333333336,2009,2010
14209,28105,2010-03-29 22:00:00,2013-12-21 23:00:00,87,48,55,61,52.45977011494253,2010,2013
14210,28106,2009-07-27 22:00:00,2012-06-09 22:00:00,5,53,53,62,57.0,2009,2012
14211,28108,2008-07-06 22:00:00,2017-05-28 22:00:00,611,42,53,59,40.91325695581015,2008,2017
14212,28109,2008-09-09 22:00:00,2007-09-09 22:00:00,50,55,49,57,45.2,2008,2007
14213,28113,2009-07-21 22:00:00,2014-04-07 22:00:00,84,59,49,62,54.05952380952381,2009,2014
14214,28116,2009-07-25 22:00:00,2016-04-20 22:00:00,170,43,51,62,49.417647058823526,2009,2016
14215,28117,2010-05-01 22:00:00,2017-05-17 22:00:00,10,40,64,66,57.1,2010,2017
14216,28118,2009-08-10 22:00:00,2009-08-10 22:00:00,10,33,29,40,31.1,2009,2009
14217,28119,2009-08-14 22:00:00,2011-06-01 22:00:00,72,44,55,56,47.18055555555556,2009,2011
14218,28120,2009-07-11 22:00:00,2015-09-26 22:00:00,26,40,55,55,38.5,2009,2015
14219,28121,2009-08-03 22:00:00,2013-10-03 22:00:00,67,40,44,46,39.134328358208954,2009,2013
14220,28122,2010-03-27 23:00:00,2010-12-18 23:00:00,15,38,38,50,41.266666666666666,2010,2010
14221,28123,2009-08-06 22:00:00,2010-04-22 22:00:00,16,36,59,62,41.8125,2009,2010
14222,28124,2009-08-03 22:00:00,2010-03-07 23:00:00,39,49,46,55,42.717948717948715,2009,2010
14223,28125,2009-08-10 22:00:00,2009-09-08 22:00:00,12,33,38,40,32.25,2009,2009
14224,28128,2009-07-12 22:00:00,2009-08-19 22:00:00,8,43,44,46,42.375,2009,2009
14225,28132,2009-03-06 23:00:00,2011-01-19 23:00:00,86,29,29,42,30.488372093023255,2009,2011
14226,28135,2009-08-04 22:00:00,2009-08-16 22:00:00,9,42,40,42,38.22222222222222,2009,2009
14227,28139,2009-09-11 22:00:00,2009-09-11 22:00:00,1,36,36,36,36.0,2009,2009
14228,28141,2009-08-10 22:00:00,2008-03-02 23:00:00,6,44,53,53,46.333333333333336,2009,2008
14229,28142,2009-08-08 22:00:00,2015-09-13 22:00:00,6,46,61,61,43.0,2009,2015
14230,28148,2009-08-12 22:00:00,2017-07-21 22:00:00,836,36,57,68,49.81578947368421,2009,2017
14231,28149,2009-07-11 22:00:00,2017-04-15 22:00:00,340,45,49,64,48.45882352941177,2009,2017
14232,28151,2009-07-13 22:00:00,2017-08-29 22:00:00,746,55,38,62,47.95308310991957,2009,2017
14233,28152,2009-08-20 22:00:00,2017-03-23 23:00:00,102,61,69,72,60.068627450980394,2009,2017
14234,28153,2008-05-31 22:00:00,2017-08-12 22:00:00,177,48,51,62,52.005649717514125,2008,2017
14235,28155,2009-08-07 22:00:00,2010-10-01 22:00:00,2,33,40,40,36.5,2009,2010
14236,28157,2009-07-10 22:00:00,2015-07-22 22:00:00,154,31,46,51,31.363636363636363,2009,2015
14237,28158,2009-08-12 22:00:00,2009-09-14 22:00:00,10,62,64,66,61.0,2009,2009
14238,28160,2009-07-31 22:00:00,2010-09-06 22:00:00,135,33,40,53,38.007407407407406,2009,2010
14239,28162,2009-07-15 22:00:00,2017-04-29 22:00:00,203,38,42,53,41.67487684729064,2009,2017
14240,28163,2009-06-30 22:00:00,2012-10-17 22:00:00,234,62,58,64,52.863247863247864,2009,2012
14241,28164,2009-08-14 22:00:00,2014-12-30 23:00:00,28,51,66,68,59.0,2009,2014
14242,28165,2009-07-31 22:00:00,2009-07-31 22:00:00,1,46,46,46,46.0,2009,2009
14243,28166,2009-06-06 22:00:00,2014-07-18 22:00:00,110,39,33,49,38.85454545454545,2009,2014
14244,28167,2008-07-16 22:00:00,2017-07-08 22:00:00,109,72,40,72,36.88073394495413,2008,2017
14245,28168,2009-08-07 22:00:00,2014-05-20 22:00:00,139,44,51,59,46.884892086330936,2009,2014
14246,28169,2009-08-13 22:00:00,2016-10-01 22:00:00,178,42,53,64,50.48876404494382,2009,2016
14247,28170,2009-08-09 22:00:00,2010-08-29 22:00:00,6,68,66,70,66.0,2009,2010
14248,28171,2009-08-14 22:00:00,2009-05-28 22:00:00,33,38,13,46,36.878787878787875,2009,2009
14249,28172,2009-11-15 23:00:00,2012-03-12 23:00:00,57,52,57,64,53.578947368421055,2009,2012
14250,28176,2009-08-14 22:00:00,2010-02-19 23:00:00,24,42,49,55,46.375,2009,2010
14251,28178,2009-06-18 22:00:00,2011-07-15 22:00:00,60,38,42,42,29.583333333333332,2009,2011
14252,28179,2009-08-14 22:00:00,2010-06-23 22:00:00,10,29,36,40,30.0,2009,2010
14253,28180,2009-07-16 22:00:00,2009-08-27 22:00:00,7,49,55,55,45.857142857142854,2009,2009
14254,28181,2009-05-18 22:00:00,2011-07-14 22:00:00,6,38,31,38,33.833333333333336,2009,2011
14255,28182,2009-07-06 22:00:00,2009-12-14 23:00:00,22,51,52,57,47.68181818181818,2009,2009
14256,28183,2009-07-17 22:00:00,2011-04-28 22:00:00,29,38,38,49,38.3448275862069,2009,2011
14257,28189,2009-08-09 22:00:00,2017-09-09 22:00:00,479,44,44,59,43.86012526096033,2009,2017
14258,28192,2009-08-16 22:00:00,2012-01-11 23:00:00,55,38,42,51,39.054545454545455,2009,2012
14259,28194,2009-08-14 22:00:00,2012-06-13 22:00:00,174,44,53,53,41.172413793103445,2009,2012
14260,28196,2011-01-07 23:00:00,2012-07-14 22:00:00,24,48,64,64,57.458333333333336,2011,2012
14261,28200,2009-08-17 22:00:00,2009-08-17 22:00:00,1,33,33,33,33.0,2009,2009
14262,28202,2012-04-12 22:00:00,2014-05-26 22:00:00,7,55,53,55,48.42857142857143,2012,2014
14263,28204,2009-01-23 23:00:00,2011-04-15 22:00:00,34,49,38,49,42.3235294117647,2009,2011
14264,28205,2009-08-09 22:00:00,2012-06-21 22:00:00,13,46,52,53,46.53846153846154,2009,2012
14265,28209,2009-08-17 22:00:00,2009-08-16 22:00:00,5,36,38,44,38.4,2009,2009
14266,28211,2009-10-02 22:00:00,2016-01-13 23:00:00,41,49,49,64,50.80487804878049,2009,2016
14267,28212,2009-08-17 22:00:00,2009-08-17 22:00:00,1,36,36,36,36.0,2009,2009
14268,28213,2009-07-18 22:00:00,2012-06-22 22:00:00,95,42,55,62,49.06315789473684,2009,2012
14269,28216,2009-08-14 22:00:00,2017-07-24 22:00:00,961,53,51,59,46.056191467221645,2009,2017
14270,28218,2009-08-02 22:00:00,2009-09-25 22:00:00,18,44,40,46,38.833333333333336,2009,2009
14271,28219,2012-03-17 23:00:00,2012-05-16 22:00:00,12,37,30,42,38.25,2012,2012
14272,28223,2009-08-14 22:00:00,2009-06-26 22:00:00,6,36,29,38,33.0,2009,2009
14273,28224,2009-08-24 22:00:00,2011-08-09 22:00:00,24,29,33,36,27.958333333333332,2009,2011
14274,28225,2009-07-24 22:00:00,2014-08-19 22:00:00,46,40,57,62,46.73913043478261,2009,2014
14275,28227,2009-09-14 22:00:00,2010-10-18 22:00:00,52,53,51,55,51.80769230769231,2009,2010
14276,28229,2009-01-11 23:00:00,2010-07-04 22:00:00,48,49,51,57,47.395833333333336,2009,2010
14277,28230,2009-08-18 22:00:00,2009-08-18 22:00:00,1,50,50,50,50.0,2009,2009
14278,28232,2009-08-11 22:00:00,2009-08-11 22:00:00,1,38,38,38,38.0,2009,2009
14279,28234,2009-06-24 22:00:00,2012-07-16 22:00:00,48,33,36,42,36.166666666666664,2009,2012
14280,28236,2009-08-13 22:00:00,2009-08-13 22:00:00,2,31,29,31,30.0,2009,2009
14281,28240,2009-08-18 22:00:00,2009-08-18 22:00:00,7,21,33,40,26.857142857142858,2009,2009
14282,28241,2008-07-07 22:00:00,2009-09-09 22:00:00,23,49,53,57,46.78260869565217,2008,2009
14283,28243,2009-08-29 22:00:00,2016-10-08 22:00:00,55,53,49,68,55.018181818181816,2009,2016
14284,28244,2009-07-04 22:00:00,2010-02-18 23:00:00,24,55,51,57,50.791666666666664,2009,2010
14285,28245,2009-12-29 23:00:00,2012-01-13 23:00:00,31,55,62,62,52.45161290322581,2009,2012
14286,28246,2009-08-13 22:00:00,2009-08-11 22:00:00,3,38,37,41,38.666666666666664,2009,2009
14287,28247,2009-06-11 22:00:00,2009-09-16 22:00:00,21,53,54,57,47.142857142857146,2009,2009
14288,28249,2009-11-07 23:00:00,2011-08-13 22:00:00,80,35,36,49,40.4875,2009,2011
14289,28252,2009-08-08 22:00:00,2013-07-24 22:00:00,17,46,53,53,45.05882352941177,2009,2013
14290,28255,2009-08-19 22:00:00,2009-08-19 22:00:00,9,33,33,38,33.0,2009,2009
14291,28256,2009-08-19 22:00:00,2011-09-17 22:00:00,67,38,21,44,32.04477611940298,2009,2011
14292,28259,2009-08-14 22:00:00,2017-08-19 22:00:00,156,42,43,55,40.5,2009,2017
14293,28270,2009-07-22 22:00:00,2010-09-03 22:00:00,216,36,40,51,39.90277777777778,2009,2010
14294,28271,2009-08-21 22:00:00,2017-05-10 22:00:00,249,49,53,59,51.46184738955823,2009,2017
14295,28273,2009-08-19 22:00:00,2009-08-19 22:00:00,1,13,13,13,13.0,2009,2009
14296,28274,2008-12-31 23:00:00,2009-08-21 22:00:00,19,40,31,42,36.473684210526315,2009,2009
14297,28279,2008-06-30 22:00:00,2008-06-30 22:00:00,2,40,38,40,39.0,2008,2008
14298,28280,2009-08-22 22:00:00,2003-07-06 22:00:00,13,51,46,53,46.0,2009,2003
14299,28283,2009-08-21 22:00:00,2017-08-05 22:00:00,62,49,51,55,48.62903225806452,2009,2017
14300,28284,2009-08-15 22:00:00,2009-07-23 22:00:00,8,46,42,46,43.25,2009,2009
14301,28285,2008-09-21 22:00:00,2008-09-21 22:00:00,4,62,53,62,56.75,2008,2008
14302,28287,2009-07-02 22:00:00,2013-10-31 23:00:00,85,49,57,64,53.72941176470588,2009,2013
14303,28291,2009-08-22 22:00:00,2009-09-05 22:00:00,2,29,29,29,29.0,2009,2009
14304,28292,2009-08-22 22:00:00,2017-08-26 22:00:00,650,44,51,62,49.324615384615385,2009,2017
14305,28296,2009-08-23 22:00:00,2009-08-23 22:00:00,2,38,38,38,38.0,2009,2009
14306,28298,2009-08-21 22:00:00,2013-02-27 23:00:00,197,62,49,64,51.52284263959391,2009,2013
14307,28299,2009-04-18 22:00:00,2010-05-15 22:00:00,111,29,29,44,30.89189189189189,2009,2010
14308,28301,2009-08-26 22:00:00,2009-09-26 22:00:00,3,31,31,31,31.0,2009,2009
14309,28303,2009-05-09 22:00:00,2017-09-02 22:00:00,338,40,54,70,47.44378698224852,2009,2017
14310,28304,2009-08-11 22:00:00,2009-08-23 22:00:00,4,38,36,38,37.0,2009,2009
14311,28306,2008-08-11 22:00:00,2009-08-17 22:00:00,8,31,36,42,33.75,2008,2009
14312,28309,2007-10-04 22:00:00,2016-12-28 23:00:00,437,49,49,62,50.30892448512586,2007,2016
14313,28311,2010-06-07 22:00:00,2011-06-01 22:00:00,51,55,57,66,58.23529411764706,2010,2011
14314,28312,2009-07-24 22:00:00,2009-10-24 22:00:00,26,64,66,66,61.73076923076923,2009,2009
14315,28317,2008-07-22 22:00:00,2009-08-23 22:00:00,4,61,49,61,53.5,2008,2009
14316,28319,2008-10-11 22:00:00,2016-03-27 22:00:00,382,44,33,64,45.246073298429316,2008,2016
14317,28320,2009-08-24 22:00:00,2014-06-06 22:00:00,74,38,59,62,45.41891891891892,2009,2014
14318,28322,2009-08-17 22:00:00,2011-05-28 22:00:00,71,45,55,62,50.070422535211264,2009,2011
14319,28324,2009-08-28 22:00:00,2011-10-01 22:00:00,31,32,32,49,36.935483870967744,2009,2011
14320,28325,2010-04-24 22:00:00,2010-04-24 22:00:00,3,13,33,33,26.333333333333332,2010,2010
14321,28327,2009-08-24 22:00:00,2014-07-05 22:00:00,58,40,55,55,43.93103448275862,2009,2014
14322,28328,2009-08-14 22:00:00,2009-08-27 22:00:00,23,46,44,51,44.91304347826087,2009,2009
14323,28330,2009-08-24 22:00:00,2013-09-23 22:00:00,203,42,49,59,40.24630541871921,2009,2013
14324,28332,2007-07-23 22:00:00,2010-09-30 22:00:00,63,51,51,64,53.04761904761905,2007,2010
14325,28333,2009-08-25 22:00:00,2017-03-14 23:00:00,242,62,57,66,56.5,2009,2017
14326,28336,2009-08-22 22:00:00,2015-08-29 22:00:00,45,50,36,62,45.55555555555556,2009,2015
14327,28340,2009-07-29 22:00:00,2009-07-20 22:00:00,10,55,53,57,51.8,2009,2009
14328,28344,2008-05-01 22:00:00,2012-06-20 22:00:00,121,59,62,68,57.98347107438016,2008,2012
14329,28345,2010-08-25 22:00:00,2011-12-02 23:00:00,23,35,40,49,40.608695652173914,2010,2011
14330,28347,2010-04-20 22:00:00,2016-11-01 23:00:00,73,44,53,57,46.726027397260275,2010,2016
14331,28348,2009-07-05 22:00:00,2009-08-06 22:00:00,5,51,51,51,49.8,2009,2009
14332,28349,2009-08-14 22:00:00,2016-01-25 23:00:00,448,59,66,70,61.611607142857146,2009,2016
14333,28350,2009-06-10 22:00:00,2009-08-25 22:00:00,4,21,21,21,19.0,2009,2009
14334,28351,2010-01-21 23:00:00,2010-01-21 23:00:00,1,36,36,36,36.0,2010,2010
14335,28352,2010-01-05 23:00:00,2011-01-04 23:00:00,8,44,44,46,42.75,2010,2011
14336,28355,2008-07-20 22:00:00,2011-08-13 22:00:00,83,36,37,48,38.506024096385545,2008,2011
14337,28356,2009-08-19 22:00:00,2016-07-03 22:00:00,75,55,62,66,54.04,2009,2016
14338,28357,2009-08-26 22:00:00,2013-08-19 22:00:00,48,43,36,46,36.375,2009,2013
14339,28358,2009-06-06 22:00:00,2012-06-08 22:00:00,40,43,49,62,44.325,2009,2012
14340,28359,2009-09-15 22:00:00,2009-09-15 22:00:00,1,46,46,46,46.0,2009,2009
14341,28360,2014-08-07 22:00:00,2017-08-18 22:00:00,89,36,42,49,38.50561797752809,2014,2017
14342,28362,2007-05-18 22:00:00,2009-08-29 22:00:00,19,50,49,51,44.421052631578945,2007,2009
14343,28364,2009-07-27 22:00:00,2017-08-13 22:00:00,128,40,42,49,38.015625,2009,2017
14344,28365,2010-07-23 22:00:00,2010-06-08 22:00:00,6,50,53,55,51.833333333333336,2010,2010
14345,28366,2009-08-19 22:00:00,2010-09-16 22:00:00,96,53,40,53,40.197916666666664,2009,2010
14346,28367,2009-05-04 22:00:00,2009-05-04 22:00:00,1,36,36,36,36.0,2009,2009
14347,28368,2009-09-03 22:00:00,2010-10-22 22:00:00,5,46,38,51,42.6,2009,2010
14348,28370,2010-06-11 22:00:00,2010-06-11 22:00:00,4,36,31,36,32.75,2010,2010
14349,28372,2009-06-27 22:00:00,2012-04-11 22:00:00,17,57,57,59,53.529411764705884,2009,2012
14350,28373,2009-06-02 22:00:00,2017-09-08 22:00:00,424,41,55,62,44.573113207547166,2009,2017
14351,28374,2012-03-30 22:00:00,2017-04-14 22:00:00,70,55,70,75,63.01428571428571,2012,2017
14352,28376,2009-08-27 22:00:00,2009-08-27 22:00:00,3,36,38,38,36.666666666666664,2009,2009
14353,28379,2009-10-02 22:00:00,2015-07-11 22:00:00,248,29,33,53,36.62096774193548,2009,2015
14354,28380,2009-08-27 22:00:00,2009-08-27 22:00:00,1,42,42,42,42.0,2009,2009
14355,28381,2009-08-27 22:00:00,2010-08-19 22:00:00,32,42,48,53,42.875,2009,2010
14356,28382,2009-08-27 22:00:00,2009-09-23 22:00:00,13,29,13,38,25.692307692307693,2009,2009
14357,28388,2009-07-29 22:00:00,2009-07-29 22:00:00,3,51,62,62,53.0,2009,2009
14358,28389,2009-07-30 22:00:00,2017-05-03 22:00:00,174,59,64,68,56.0,2009,2017
14359,28395,2009-07-29 22:00:00,2009-08-28 22:00:00,8,36,33,40,36.25,2009,2009
14360,28396,2009-08-08 22:00:00,2011-07-08 22:00:00,58,53,51,53,37.44827586206897,2009,2011
14361,28398,2008-07-14 22:00:00,2008-07-14 22:00:00,1,33,33,33,33.0,2008,2008
14362,28400,2009-08-01 22:00:00,2010-05-31 22:00:00,16,32,21,39,26.5,2009,2010
14363,28401,2009-08-29 22:00:00,2010-01-28 23:00:00,21,53,62,62,51.333333333333336,2009,2010
14364,28403,2009-06-11 22:00:00,2010-09-27 22:00:00,9,38,44,44,38.888888888888886,2009,2010
14365,28404,2009-05-31 22:00:00,2015-10-03 22:00:00,90,46,59,62,49.43333333333333,2009,2015
14366,28405,2009-08-19 22:00:00,2010-05-21 22:00:00,35,40,40,40,30.65714285714286,2009,2010
14367,28408,2009-05-26 22:00:00,2011-06-11 22:00:00,43,62,49,62,46.83720930232558,2009,2011
14368,28409,2009-08-23 22:00:00,2011-07-13 22:00:00,335,62,57,64,54.08955223880597,2009,2011
14369,28410,2009-08-09 22:00:00,2009-05-08 22:00:00,2,38,38,38,38.0,2009,2009
14370,28411,2011-03-31 22:00:00,2017-08-19 22:00:00,418,64,54,70,52.55263157894737,2011,2017
14371,28414,2008-03-02 23:00:00,2010-11-27 23:00:00,19,46,46,50,43.473684210526315,2008,2010
14372,28420,2008-07-26 22:00:00,2017-09-08 22:00:00,377,49,46,53,41.238726790450926,2008,2017
14373,28421,2009-08-31 22:00:00,2017-09-02 22:00:00,787,13,57,70,46.486658195679794,2009,2017
14374,28422,2009-09-22 22:00:00,2011-05-30 22:00:00,169,40,44,46,36.95266272189349,2009,2011
14375,28423,2009-08-28 22:00:00,2017-05-16 22:00:00,292,38,55,62,47.35616438356164,2009,2017
14376,28424,2009-08-09 22:00:00,2012-06-30 22:00:00,16,21,33,35,25.125,2009,2012
14377,28426,2010-05-12 22:00:00,2012-08-22 22:00:00,61,62,51,62,52.18032786885246,2010,2012
14378,28429,2009-08-30 22:00:00,2012-10-20 22:00:00,28,40,29,40,33.107142857142854,2009,2012
14379,28430,2009-08-30 22:00:00,2010-01-16 23:00:00,16,21,21,33,27.5,2009,2010
14380,28431,2009-08-31 22:00:00,2010-06-27 22:00:00,17,56,57,59,52.94117647058823,2009,2010
14381,28436,2009-08-31 22:00:00,2009-08-31 22:00:00,2,38,44,44,41.0,2009,2009
14382,28439,2013-10-03 22:00:00,2013-10-03 22:00:00,1,25,25,25,25.0,2013,2013
14383,28441,2010-03-25 23:00:00,2011-07-23 22:00:00,27,44,40,51,36.77777777777778,2010,2011
14384,28442,2009-08-30 22:00:00,2009-08-26 22:00:00,4,57,53,57,53.5,2009,2009
14385,28449,2011-11-19 23:00:00,2016-08-24 22:00:00,24,57,51,62,51.583333333333336,2011,2016
14386,28450,2016-10-08 22:00:00,2016-11-20 23:00:00,17,44,46,49,42.64705882352941,2016,2016
14387,28452,2009-06-12 22:00:00,2009-09-01 22:00:00,3,53,51,53,51.666666666666664,2009,2009
14388,28453,2009-09-07 22:00:00,2009-09-07 22:00:00,1,36,36,36,36.0,2009,2009
14389,28459,2009-08-26 22:00:00,2017-07-25 22:00:00,94,38,40,57,41.3936170212766,2009,2017
14390,28460,2009-08-19 22:00:00,2013-12-05 23:00:00,47,38,46,55,41.851063829787236,2009,2013
14391,28461,2009-08-29 22:00:00,2017-09-04 22:00:00,609,49,63,63,45.00164203612479,2009,2017
14392,28465,2010-07-28 22:00:00,2011-06-17 22:00:00,2,42,42,42,42.0,2010,2011
14393,28470,2009-09-04 22:00:00,2009-09-04 22:00:00,1,38,38,38,38.0,2009,2009
14394,28472,2009-09-01 22:00:00,2011-05-18 22:00:00,13,31,29,39,30.46153846153846,2009,2011
14395,28473,2009-10-26 23:00:00,2009-10-20 22:00:00,3,40,46,51,45.666666666666664,2009,2009
14396,28474,2009-08-02 22:00:00,2017-08-14 22:00:00,40,49,59,59,47.025,2009,2017
14397,28476,2009-07-21 22:00:00,2010-08-06 22:00:00,27,53,42,62,45.77777777777778,2009,2010
14398,28478,2007-09-03 22:00:00,2016-10-21 22:00:00,308,59,49,59,52.16883116883117,2007,2016
14399,28480,2009-06-04 22:00:00,2009-07-04 22:00:00,5,38,30,39,34.2,2009,2009
14400,28484,2009-08-26 22:00:00,2009-08-26 22:00:00,1,42,42,42,42.0,2009,2009
14401,28486,2009-08-28 22:00:00,2011-09-10 22:00:00,110,44,54,54,45.445454545454545,2009,2011
14402,28487,2010-09-05 22:00:00,2015-04-21 22:00:00,120,38,40,44,32.0,2010,2015
14403,28498,2009-04-08 22:00:00,2017-09-09 22:00:00,1782,44,44,62,43.27497194163861,2009,2017
14404,28499,2009-09-02 22:00:00,2017-06-14 22:00:00,121,48,49,57,43.32231404958678,2009,2017
14405,28500,2009-09-03 22:00:00,2009-09-03 22:00:00,1,31,31,31,31.0,2009,2009
14406,28503,2009-06-14 22:00:00,2011-05-15 22:00:00,33,69,53,70,63.27272727272727,2009,2011
14407,28505,2009-02-03 23:00:00,2009-05-17 22:00:00,6,72,64,72,65.16666666666667,2009,2009
14408,28506,2009-09-02 22:00:00,2010-05-28 22:00:00,6,29,33,33,29.666666666666668,2009,2010
14409,28507,2009-05-05 22:00:00,2009-08-27 22:00:00,6,49,40,49,44.5,2009,2009
14410,28508,2009-09-07 22:00:00,2009-11-23 23:00:00,2,35,41,41,38.0,2009,2009
14411,28509,2010-03-17 23:00:00,2017-09-01 22:00:00,24,46,36,59,40.5,2010,2017
14412,28512,2009-08-30 22:00:00,2012-08-09 22:00:00,16,46,49,51,44.0625,2009,2012
14413,28513,2008-01-09 23:00:00,2012-03-03 23:00:00,65,43,42,53,42.52307692307692,2008,2012
14414,28515,2009-08-29 22:00:00,2010-07-16 22:00:00,5,49,57,57,51.2,2009,2010
14415,28517,2009-09-03 22:00:00,2009-11-12 23:00:00,43,49,51,51,44.372093023255815,2009,2009
14416,28520,2009-08-05 22:00:00,2011-07-08 22:00:00,22,36,36,44,31.90909090909091,2009,2011
14417,28525,2009-09-05 22:00:00,2017-05-09 22:00:00,352,46,44,53,43.07102272727273,2009,2017
14418,28526,2009-08-06 22:00:00,2009-08-06 22:00:00,11,33,46,46,37.36363636363637,2009,2009
14419,28528,2009-09-05 22:00:00,2013-10-25 22:00:00,141,57,49,64,54.60992907801418,2009,2013
14420,28532,2009-09-28 22:00:00,2009-09-28 22:00:00,6,59,44,59,47.666666666666664,2009,2009
14421,28533,2009-09-05 22:00:00,2011-08-20 22:00:00,226,38,49,51,40.21238938053097,2009,2011
14422,28534,2009-09-05 22:00:00,2011-08-26 22:00:00,81,21,33,40,27.333333333333332,2009,2011
14423,28539,2009-09-05 22:00:00,2009-09-11 22:00:00,12,21,21,33,21.666666666666668,2009,2009
14424,28543,2009-06-05 22:00:00,2013-05-18 22:00:00,53,44,29,44,36.509433962264154,2009,2013
14425,28544,2009-09-06 22:00:00,2017-06-03 22:00:00,1191,49,53,68,55.04534005037783,2009,2017
14426,28545,2009-09-04 22:00:00,2017-08-01 22:00:00,120,48,46,64,48.108333333333334,2009,2017
14427,28551,2009-09-05 22:00:00,2009-10-30 23:00:00,11,36,38,44,35.36363636363637,2009,2009
14428,28553,2009-08-30 22:00:00,2009-10-05 22:00:00,33,35,36,42,36.45454545454545,2009,2009
14429,28555,2009-08-07 22:00:00,2010-01-01 23:00:00,110,39,33,53,32.236363636363635,2009,2010
14430,28556,2009-09-02 22:00:00,2009-09-09 22:00:00,4,55,56,56,51.5,2009,2009
14431,28558,2009-09-05 22:00:00,2017-08-19 22:00:00,264,42,49,57,48.69318181818182,2009,2017
14432,28563,2009-04-30 22:00:00,2010-05-07 22:00:00,27,31,36,40,34.96296296296296,2009,2010
14433,28571,2009-09-07 22:00:00,2009-09-07 22:00:00,1,48,48,48,48.0,2009,2009
14434,28575,2009-09-03 22:00:00,2010-05-15 22:00:00,49,53,33,53,36.795918367346935,2009,2010
14435,28577,2009-04-11 22:00:00,2009-04-11 22:00:00,2,36,36,36,36.0,2009,2009
14436,28580,2010-05-17 22:00:00,2011-09-18 22:00:00,56,38,42,46,36.839285714285715,2010,2011
14437,28584,2009-09-08 22:00:00,2010-10-09 22:00:00,94,44,42,46,39.41489361702128,2009,2010
14438,28585,2010-10-02 22:00:00,2017-09-09 22:00:00,521,44,57,59,44.339731285988485,2010,2017
14439,28587,2009-06-24 22:00:00,2009-07-12 22:00:00,3,55,53,55,53.666666666666664,2009,2009
14440,28594,2009-09-06 22:00:00,2012-03-10 23:00:00,215,31,21,51,35.632558139534886,2009,2012
